"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042446","GO:0042446","hormone biosynthetic process","21/3041","62/18842",0.338709677419355,2.09864115157365,3.80120954713914,0.000469597957693074,0.0071907187271752,0.0071907187271752,"2494/441282/51170/6716/15/1735/50506/54361/1589/133/5443/6715/79644/8912/3283/1586/3292/7173/1588/1583/6770",21
"GO:0016266","GO:0016266","protein O-linked glycosylation via N-acetyl-galactosamine","15/3041","38/18842",0.394736842105263,2.44578480070614,3.91370628890558,0.000476935035825597,0.00722777837797555,0.00722777837797555,"442117/50614/11226/10331/51301/10164/27090/114805/6480/6484/8693/9245/79695/57452/51809",15
"GO:0032689","GO:0032689","negative regulation of type II interferon production","15/3041","38/18842",0.394736842105263,2.44578480070614,3.91370628890558,0.000476935035825597,0.00722777837797555,0.00722777837797555,"26525/9971/6375/11006/5621/257101/9173/10859/3623/90865/53833/80380/84868/29126/654346",15
"GO:0045745","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","15/3041","38/18842",0.394736842105263,2.44578480070614,3.91370628890558,0.000476935035825597,0.00722777837797555,0.00722777837797555,"2852/6352/134/858/1113/4842/112609/43847/9378/1813/25818/246176/5443/5578/718",15
"GO:0048534","GO:0048534","hematopoietic or lymphoid organ development","15/3041","38/18842",0.394736842105263,2.44578480070614,3.91370628890558,0.000476935035825597,0.00722777837797555,0.00722777837797555,"2049/8792/7040/10234/344167/1482/6469/5308/8456/2304/6495/643/6943/1015/10630",15
"GO:0010959","GO:0010959","regulation of metal ion transport","77/3041","332/18842",0.231927710843373,1.43702135077634,3.52440968364658,0.000483132370211483,0.00730287490191136,0.00730287490191136,"776/930/6330/117/7040/2852/128414/6352/150/3757/134/162514/53828/815/6375/1193/810/6833/4985/483/5621/5319/931/54997/920/4842/3934/782/387129/1482/5350/57214/7351/482/3755/3458/4986/5031/2902/9465/151651/115352/65266/4283/5027/3670/6327/100507537/3627/3754/1813/84766/10859/5026/154215/23566/183/59285/6351/775/3781/857/1318/286183/80333/623/9843/2859/201140/10008/3784/2257/6373/10288/3753/57119/486",77
"GO:0035150","GO:0035150","regulation of tube size","36/3041","129/18842",0.27906976744186,1.72911297538294,3.6453217911335,0.000493518000839139,0.00740277001258708,0.00740277001258708,"1636/2852/150/5029/134/5021/4880/3274/1373/2729/4842/3952/4881/3357/5028/4544/112/4922/7124/2730/186/133/154/183/10365/152/155/857/1907/147/1401/553/3363/4879/10242/5345",36
"GO:0035296","GO:0035296","regulation of tube diameter","36/3041","129/18842",0.27906976744186,1.72911297538294,3.6453217911335,0.000493518000839139,0.00740277001258708,0.00740277001258708,"1636/2852/150/5029/134/5021/4880/3274/1373/2729/4842/3952/4881/3357/5028/4544/112/4922/7124/2730/186/133/154/183/10365/152/155/857/1907/147/1401/553/3363/4879/10242/5345",36
"GO:0097746","GO:0097746","blood vessel diameter maintenance","36/3041","129/18842",0.27906976744186,1.72911297538294,3.6453217911335,0.000493518000839139,0.00740277001258708,0.00740277001258708,"1636/2852/150/5029/134/5021/4880/3274/1373/2729/4842/3952/4881/3357/5028/4544/112/4922/7124/2730/186/133/154/183/10365/152/155/857/1907/147/1401/553/3363/4879/10242/5345",36
"GO:0021536","GO:0021536","diencephalon development","16/3041","42/18842",0.380952380952381,2.36037644258624,3.87188742395898,0.000499599523984545,0.00747447756264352,0.00747447756264352,"8854/59336/139411/6496/79625/3625/6299/7080/6716/5308/1813/6658/6715/9001/27023/190",16
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","52/3041","206/18842",0.252427184466019,1.56403584666516,3.57093433037525,0.00050128955353615,0.00747447756264352,0.00747447756264352,"2625/930/257144/11148/387357/5795/3507/3500/11006/10917/28638/5621/3503/79679/931/257101/2213/920/916/28639/199920/917/5293/28755/3502/942/55024/54900/640/115352/79908/50852/2633/6967/3902/915/153579/7535/1493/11314/80380/2533/941/9976/84174/4068/925/29126/1236/8631/387836/919",52
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","19/3041","54/18842",0.351851851851852,2.18006990877757,3.80962509319247,0.000502112013136767,0.00747447756264352,0.00747447756264352,"3084/3717/3976/80725/2066/1436/3458/55024/3569/285489/59067/282618/2261/1464/941/3589/50604/3592/133396",19
"GO:0002934","GO:0002934","desmosome organization","7/3041","11/18842",0.636363636363636,3.94290155750202,4.28305137770474,0.000510992991722944,0.0075683596758965,0.0075683596758965,"1830/3728/1823/1832/5578/5317/6591",7
"GO:0140507","GO:0140507","granzyme-mediated programmed cell death signaling pathway","7/3041","11/18842",0.636363636363636,3.94290155750202,4.28305137770474,0.000510992991722944,0.0075683596758965,0.0075683596758965,"5552/4818/3002/1687/3001/5551/3003",7
"GO:0010092","GO:0010092","specification of animal organ identity","9/3041","17/18842",0.529411764705882,3.28022902682941,4.12622908902695,0.000515511436020866,0.00759673414806255,0.00759673414806255,"140628/4036/5460/22943/3670/5076/6495/55897/7849",9
"GO:0021983","GO:0021983","pituitary gland development","9/3041","17/18842",0.529411764705882,3.28022902682941,4.12622908902695,0.000515511436020866,0.00759673414806255,0.00759673414806255,"8854/6496/3625/6299/5308/1813/6658/6715/190",9
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","34/3041","120/18842",0.283333333333333,1.75552997917352,3.64237035450933,0.000516784635922622,0.00759673414806255,0.00759673414806255,"3315/7855/7040/3929/4939/64581/5795/3717/4940/6833/7305/2213/914/5004/3952/9590/3458/942/407019/3569/6363/2214/64127/5005/3670/3552/943/7097/929/2209/90865/729230/84868/2212",34
"GO:0043434","GO:0043434","response to peptide hormone","95/3041","427/18842",0.22248243559719,1.37849853716615,3.47064488893232,0.000528770062509356,0.00775353607869081,0.00775353607869081,"5313/3172/8792/1636/2770/7040/9370/2852/2529/9971/79746/5166/3553/858/28999/5795/57707/7494/6775/3717/815/376497/5967/5582/2692/6833/1373/3488/2729/5468/3625/5319/2690/7049/4747/760/133060/27019/2203/3952/6653/5350/7351/2888/6716/15/112/4986/2069/5320/84327/2798/407019/5167/6569/2304/2516/186/249/9663/111/143686/5443/5105/51083/3643/11031/6715/183/655/113/10365/7031/340706/5578/3164/857/55799/10626/3481/3291/8471/4825/197/761/55532/6513/3784/4644/1583/9518/151176/54328/3158/2645",95
"GO:0030101","GO:0030101","natural killer cell activation","28/3041","93/18842",0.301075268817204,1.8654588013988,3.67042806501207,0.000543937364707088,0.00795609876735741,0.00795609876735741,"56832/116449/80328/3822/4818/50615/7305/257101/914/160364/3952/5293/639/3823/2214/59067/962/11151/3821/100431172/57823/4068/3595/84868/10125/3592/3824/51744",28
"GO:0035589","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","8/3041","14/18842",0.571428571428571,3.54056466387936,4.17167123327122,0.000545830851672676,0.00796398364227131,0.00796398364227131,"5029/134/53836/5028/5031/29909/2857/64805",8
"GO:0090303","GO:0090303","positive regulation of wound healing","22/3041","67/18842",0.328358208955224,2.03450357551277,3.72132262053874,0.000566556346683272,0.00824591910519218,0.00824591910519218,"150/1824/64581/7494/5327/948/55612/5328/3273/1365/22875/9076/50506/100506658/5054/6484/7448/407006/27346/1839/5345/7056",22
"GO:0000578","GO:0000578","embryonic axis specification","13/3041","31/18842",0.419354838709677,2.59831761623405,3.90711226032557,0.000568175821269476,0.00824907118287536,0.00824907118287536,"7855/4091/497189/6862/7490/4762/6997/80319/55897/134701/92129/23242/10409",13
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","33/3041","116/18842",0.28448275862069,1.76265180464684,3.61452044545156,0.000572733891004033,0.00827438643514427,0.00827438643514426,"3315/7855/7040/3929/4939/64581/5795/3717/4940/6833/7305/2213/914/5004/3952/9590/3458/407019/3569/6363/2214/64127/5005/3670/3552/943/7097/929/2209/90865/729230/84868/2212",33
"GO:0046683","GO:0046683","response to organophosphorus","33/3041","116/18842",0.28448275862069,1.76265180464684,3.61452044545156,0.000572733891004033,0.00827438643514427,0.00827438643514426,"642658/5313/5972/5029/3767/1373/1811/3488/1080/3625/497189/5139/2203/7490/15/5028/5031/9465/5167/50506/5027/348980/6263/5026/6715/5138/9127/10021/64805/3784/6528/3158/3753",33
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","36/3041","130/18842",0.276923076923077,1.71581210634154,3.59276250191084,0.000578159784259942,0.00833230277315799,0.00833230277315799,"116449/7855/7040/353091/3553/64581/80328/6375/3822/7305/913/114836/30009/3569/3823/64127/59067/6688/56253/135250/3821/114548/5443/57126/91543/909/563/3805/1604/154064/10125/924/3592/8302/3824/8741",36
"GO:0006858","GO:0006858","extracellular transport","11/3041","24/18842",0.458333333333333,2.83982790748657,3.9565256834355,0.000608040549016811,0.00863593823241268,0.00863593823241268,"23639/83853/55036/161582/79925/123872/361/152110/5991/53340/83538",11
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","11/3041","24/18842",0.458333333333333,2.83982790748657,3.9565256834355,0.000608040549016811,0.00863593823241268,0.00863593823241268,"1837/1139/1128/1136/1143/9378/8973/1134/1137/1103/23504",11
"GO:0008211","GO:0008211","glucocorticoid metabolic process","11/3041","24/18842",0.458333333333333,2.83982790748657,3.9565256834355,0.000608040549016811,0.00863593823241268,0.00863593823241268,"2494/866/54361/1589/5443/51083/8912/3291/1586/1583/6770",11
"GO:0034698","GO:0034698","response to gonadotropin","11/3041","24/18842",0.458333333333333,2.83982790748657,3.9565256834355,0.000608040549016811,0.00863593823241268,0.00863593823241268,"642658/4851/2729/3625/7049/7490/6716/2730/6715/7849/6528",11
"GO:0072677","GO:0072677","eosinophil migration","11/3041","24/18842",0.458333333333333,2.83982790748657,3.9565256834355,0.000608040549016811,0.00863593823241268,0.00863593823241268,"6366/6352/6346/6356/6355/6363/10344/6351/11314/6370/6367",11
"GO:1902644","GO:1902644","tertiary alcohol metabolic process","11/3041","24/18842",0.458333333333333,2.83982790748657,3.9565256834355,0.000608040549016811,0.00863593823241268,0.00863593823241268,"1646/57016/1645/54361/27233/1589/8912/3291/1586/1109/1583",11
"GO:0008016","GO:0008016","regulation of heart contraction","52/3041","208/18842",0.25,1.54899704044722,3.49274213575144,0.000638616929279078,0.00904835552809875,0.00904835552809875,"776/1636/6330/2697/1824/3757/134/3760/3768/1193/1113/489/6870/4842/1482/5350/2626/482/57413/3728/7124/6543/3670/6327/100507537/186/348980/81033/1813/133/121643/154/1832/183/6863/775/7137/79924/8912/3781/491/155/10021/857/1907/147/80763/10008/3784/3753/140/29119",52
"GO:0007605","GO:0007605","sensory perception of sound","35/3041","126/18842",0.277777777777778,1.72110782271913,3.562844430191,0.000643272989900742,0.00909241629955856,0.00909241629955856,"776/64699/5077/50617/53405/124976/51473/119467/26018/8556/4036/1687/57214/84189/124590/51168/1280/10083/4648/7809/1428/2706/525/3198/4640/375612/10804/57010/491/2138/374462/3249/3784/6591/3753",35
"GO:0002548","GO:0002548","monocyte chemotaxis","19/3041","55/18842",0.345454545454545,2.14043227407252,3.71569471433724,0.000652383064655973,0.0091990705519835,0.0091990705519835,"8792/6352/6346/4856/245937/6283/1511/57402/3569/1524/3627/56833/10344/9353/5054/729230/199/2859/6278",19
"GO:0006958","GO:0006958","complement activation, classical pathway","15/3041","39/18842",0.384615384615385,2.3830723699188,3.79298857174223,0.000660424752502618,0.00924594653503665,0.00924594653503665,"1380/712/722/3500/729/3503/3502/735/725/713/716/714/1604/718/715",15
"GO:0032309","GO:0032309","icosanoid secretion","15/3041","39/18842",0.384615384615385,2.3830723699188,3.79298857174223,0.000660424752502618,0.00924594653503665,0.00924594653503665,"4828/8792/1636/3553/5319/3952/8399/5320/26279/1813/64600/8529/553/56923/391013",15
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development","15/3041","39/18842",0.384615384615385,2.3830723699188,3.79298857174223,0.000660424752502618,0.00924594653503665,0.00924594653503665,"2625/9788/4851/28999/3976/6299/7490/2302/5420/4318/8842/182/5076/7849/10409",15
"GO:0071320","GO:0071320","cellular response to cAMP","18/3041","51/18842",0.352941176470588,2.18681935121961,3.72316822069016,0.000670596299861369,0.00936604808357447,0.00936604808357447,"642658/1373/1811/3488/1080/3625/497189/2203/7490/15/9465/348980/6715/5138/10021/3784/6528/3753",18
"GO:0009746","GO:0009746","response to hexose","46/3041","179/18842",0.256983240223464,1.59226511420273,3.49276879413405,0.000679595891767271,0.00945184634119755,0.00945184634119755,"5313/3172/7040/9370/2852/150/222546/9971/5563/10723/7494/2692/6833/2729/116534/3651/3934/7351/2626/8989/653361/4986/84327/7124/9854/6518/8431/2730/8622/5799/4884/111/5105/5076/57393/114131/389692/336/9024/8938/407006/4825/51085/2981/3170/2645",46
"GO:0048247","GO:0048247","lymphocyte chemotaxis","17/3041","47/18842",0.361702127659574,2.24110210107258,3.73725879926769,0.000679954252096354,0.00945184634119755,0.00945184634119755,"6366/6352/10563/6375/11240/2848/5293/3627/387695/9420/10344/6351/729230/9023/6558/6278/6373",17
"GO:0046503","GO:0046503","glycerolipid catabolic process","25/3041","81/18842",0.308641975308642,1.91234202524348,3.60985781514427,0.000704116052729604,0.00976462827841997,0.00976462827841997,"285848/133121/375775/2169/2167/283748/646486/1373/2171/646480/2173/6653/8399/116519/13/345/123745/119548/336/747/2168/2172/145447/440503/255189",25
"GO:0019216","GO:0019216","regulation of lipid metabolic process","76/3041","331/18842",0.229607250755287,1.42264380754065,3.40323128550769,0.000713275186859763,0.00986837199702449,0.00986837199702449,"54657/1081/3172/51129/2770/9370/2852/7069/150/134/9971/5166/2494/3553/80816/7494/376497/2171/5468/33/8909/3952/6653/1149/9651/116519/54577/3357/27010/3458/13/51228/407019/345/7124/63924/54600/85414/54361/2516/1917/54576/133/54578/5443/5105/6662/51083/183/54658/336/155/857/1907/9023/2168/6095/51085/2330/1066/53345/8843/718/113220/339221/23682/6591/190/6343/9518/338442/2784/440503/2264/6770/768239",76
"GO:0033500","GO:0033500","carbohydrate homeostasis","58/3041","239/18842",0.242677824267782,1.50362892629186,3.43744708843845,0.00071878811713907,0.00992130077177871,0.00992130077177871,"3172/7040/9370/2852/150/222546/9971/5166/408/5563/5795/10723/7494/2692/6833/2729/5468/116534/3651/80201/5080/7351/2626/6927/6566/8989/3101/5836/4544/653361/4986/3171/3569/25825/9854/2730/8622/5799/5950/4884/111/143686/5105/5076/3643/57393/2825/9024/2201/8938/84467/4825/51085/2981/3170/4804/2264/2645",58
"GO:0007162","GO:0007162","negative regulation of cell adhesion","69/3041","295/18842",0.233898305084746,1.44923112936757,3.41162991036878,0.000722278462777998,0.00994612965136916,0.00994612965136916,"27299/55966/6366/7040/9370/398/4851/4072/394263/3557/3717/6375/11006/27289/1511/56477/5621/79679/151888/4323/3273/10457/6441/201633/3549/942/2302/5320/30009/91663/5420/54900/90102/54857/168002/124872/282618/84830/6688/26279/2737/56253/79626/182/4321/170692/10859/2633/3902/2651/7045/5054/1493/11314/6370/80380/64600/941/114897/4070/1012/11170/84868/407006/29126/654346/6591/10288/4582",69
"GO:0002507","GO:0002507","tolerance induction","12/3041","28/18842",0.428571428571429,2.65542349790952,3.84561195866663,0.000729467534449481,0.0100216567816891,0.0100216567816891,"3559/2494/11006/151888/2302/7704/5678/29851/84868/730249/63976/10288",12
"GO:0032528","GO:0032528","microvillus organization","10/3041","21/18842",0.476190476190476,2.9504705532328,3.92324650358963,0.000743472036008034,0.0101429595631723,0.0101429595631723,"7429/5357/53841/6624/5420/10083/8842/54825/5909/150696",10
"GO:0033630","GO:0033630","positive regulation of cell adhesion mediated by integrin","10/3041","21/18842",0.476190476190476,2.9504705532328,3.92324650358963,0.000743472036008034,0.0101429595631723,0.0101429595631723,"6366/6352/10563/3976/55612/916/5420/64805/8631/6423",10
"GO:0048245","GO:0048245","eosinophil chemotaxis","10/3041","21/18842",0.476190476190476,2.9504705532328,3.92324650358963,0.000743472036008034,0.0101429595631723,0.0101429595631723,"6366/6352/6346/6356/6355/6363/10344/6351/6370/6367",10
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","30/3041","104/18842",0.288461538461538,1.7873042774391,3.53195825277453,0.000776357496497463,0.010567088146771,0.010567088146771,"2697/9370/5021/3717/2167/2171/3662/33/83401/948/56034/3934/3952/1149/7351/26291/5618/283455/1240/2104/43/249/154/2628/729230/155/857/79054/51087/63976",30
"GO:0002819","GO:0002819","regulation of adaptive immune response","48/3041","190/18842",0.252631578947368,1.56530227245193,3.43568015761788,0.000790284240594317,0.0106842959113055,0.0106842959113055,"7855/7040/2529/353091/3553/64581/80328/1380/6375/54440/722/11006/151888/913/2213/920/64092/9173/2302/30009/3569/725/6363/135250/10859/3821/114548/246/3902/91543/113/909/90865/729230/10148/563/941/3595/1604/154064/84868/29126/924/3592/8631/3824/8741/338322",48
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","28/3041","95/18842",0.294736842105263,1.82618598452725,3.54153578615816,0.000790419850581275,0.0106842959113055,0.0106842959113055,"2625/1644/4948/1001/6870/6567/4881/6799/1571/1735/50506/4852/2304/115111/1428/1813/5443/6822/90527/7849/5409/389434/3249/4128/23682/7173/6528/27284",28
